wiki_id,wiki_birthdate,wiki_deathdate,wiki_name,wiki_work,wiki_gender,wiki_uri
wiki_29972,1953-01-01 00:00:00,,Kate Hoffmann,,female,http://www.wikidata.org/entity/Q3193968
wiki_29973,,,Kei Enue,,male,http://www.wikidata.org/entity/Q3777311
wiki_29974,1953-01-01 00:00:00,,Kelly Tyler-Lewis,,female,http://www.wikidata.org/entity/Q3194920
wiki_29975,1901-01-01 00:00:00,,Lee Wilkinson,,female,http://www.wikidata.org/entity/Q5407601
wiki_29976,,,Lisa Endlich,,female,http://www.wikidata.org/entity/Q6557957
wiki_29977,2000-01-01 00:00:00,,Liz Fielding,,female,http://www.wikidata.org/entity/Q6660126
wiki_29978,2000-01-01 00:00:00,,Maggie Kingsley,,female,http://www.wikidata.org/entity/Q6730260
wiki_29979,,,Marcia Gardner,,female,http://www.wikidata.org/entity/Q6757103
wiki_29980,1939-00-00 00:00:00,,Max Arthur,,male,http://www.wikidata.org/entity/Q6794540
wiki_29981,2000-01-01 00:00:00,,Muriel Segal,,female,http://www.wikidata.org/entity/Q6938671
wiki_29982,1948-06-29 00:00:00,,Norman Gevitz,,male,http://www.wikidata.org/entity/Q7052263
wiki_29983,1951-01-01 00:00:00,,Patricia Wasley,,female,http://www.wikidata.org/entity/Q7145889
wiki_29984,1966-00-00 00:00:00,,Ray Robertson,,male,http://www.wikidata.org/entity/Q7298034
wiki_29985,,,Rosemary Carter,,female,http://www.wikidata.org/entity/Q7368323
wiki_29986,,,Rowby Goren,,male,http://www.wikidata.org/entity/Q7371844
wiki_29987,1944-00-00 00:00:00,,Roy MacSkimming,,male,http://www.wikidata.org/entity/Q7373104
wiki_29988,,,Sharon Kendrick,,female,http://www.wikidata.org/entity/Q7490114
wiki_29989,1972-10-24 00:00:00,,Stephen Susco,,male,http://www.wikidata.org/entity/Q7610620
wiki_29990,1950-01-01 00:00:00,,Teresa Southwick,,female,http://www.wikidata.org/entity/Q7702222
wiki_29991,1950-01-01 00:00:00,,Valerie Parv,,female,http://www.wikidata.org/entity/Q7911319
wiki_29992,1937-02-08 00:00:00,,Vivienne Wallington,,female,http://www.wikidata.org/entity/Q7937900
wiki_29993,,,Yvonne Whittal,,female,http://www.wikidata.org/entity/Q8062519
wiki_29994,,,Bryna Taubman,,female,http://www.wikidata.org/entity/Q4980925
wiki_29995,1953-01-01 00:00:00,,Cathy Williams,,female,http://www.wikidata.org/entity/Q5053513
wiki_29996,1950-01-01 00:00:00,,David Weissman,,male,http://www.wikidata.org/entity/Q5240941
wiki_29997,,,Ellen Asher,,female,http://www.wikidata.org/entity/Q5364740
wiki_29998,1965-01-01 00:00:00,,Gavin O'Keefe,,male,http://www.wikidata.org/entity/Q5528236
wiki_29999,1953-01-01 00:00:00,,Helen Bianchin,,female,http://www.wikidata.org/entity/Q5701896
wiki_30000,,,Lietbertus of St. Ruf,,male,http://www.wikidata.org/entity/Q6544348
wiki_30001,2000-00-00 00:00:00,,Lindsay Armstrong,,female,http://www.wikidata.org/entity/Q6552649
wiki_30002,1961-00-00 00:00:00,,Masha Hamilton,,female,http://www.wikidata.org/entity/Q6783049
wiki_30003,1950-01-01 00:00:00,,Miranda Lee,,female,http://www.wikidata.org/entity/Q4961515
wiki_30004,1949-12-21 00:00:00,,Robert Royal,,male,http://www.wikidata.org/entity/Q7349413
wiki_30005,,,Ronald Wraith,,male,http://www.wikidata.org/entity/Q7365413
wiki_30006,1607-01-01 00:00:00,1650-01-01 00:00:00,William Bosworth,,male,http://www.wikidata.org/entity/Q8005734
wiki_30007,,,David L. Williams,,male,http://www.wikidata.org/entity/Q5236263
wiki_30008,1949-11-07 00:00:00,,A. J. B. Johnston,,male,http://www.wikidata.org/entity/Q15432102
wiki_30009,,,Aaron of Trebowla,,male,http://www.wikidata.org/entity/Q4662612
wiki_30010,,,Andrew Westoll,The Riverbones	The Chimps of Fauna Sanctuary,male,http://www.wikidata.org/entity/Q4758883
wiki_30011,,,Annamaria Orla-Bukowska,,female,http://www.wikidata.org/entity/Q4767890
wiki_30012,,,Annie Othen,,female,http://www.wikidata.org/entity/Q4769400
wiki_30013,,,Ant Sang,,male,http://www.wikidata.org/entity/Q4770864
wiki_30014,,,David F. Shamoon,,male,http://www.wikidata.org/entity/Q5233506
wiki_30015,1966-10-01 00:00:00,,Donna VanLiere,,female,http://www.wikidata.org/entity/Q5296490
wiki_30016,,,E.J. Altbacker,,male,http://www.wikidata.org/entity/Q5321606
wiki_30017,,,Emma Trelles,,female,http://www.wikidata.org/entity/Q5372978
wiki_30018,,,Francesca Cruz,,female,http://www.wikidata.org/entity/Q5479082
wiki_30019,,,George Sawyer,,male,http://www.wikidata.org/entity/Q5544318
wiki_30020,,,James Bernard Frost,,male,http://www.wikidata.org/entity/Q16210256
wiki_30021,,,Jesse Horn,,male,http://www.wikidata.org/entity/Q6186430
wiki_30022,,,Jonathan Overend,,male,http://www.wikidata.org/entity/Q16212652
wiki_30023,,,Jorge Aliaga Cacho,,male,http://www.wikidata.org/entity/Q16202001
wiki_30024,,,Kalyanamalla,,male,http://www.wikidata.org/entity/Q3812649
wiki_30025,,,Laraine Stuart,,female,http://www.wikidata.org/entity/Q16258531
wiki_30026,,,Lisa Foad,,female,http://www.wikidata.org/entity/Q6557982
wiki_30027,,,Lish McBride,,female,http://www.wikidata.org/entity/Q6558821
wiki_30028,,,Maria Goodavage,,female,http://www.wikidata.org/entity/Q6761229
wiki_30029,,,Nick Hurst,,male,http://www.wikidata.org/entity/Q7027334
wiki_30030,,,Nina Crews,,female,http://www.wikidata.org/entity/Q7037899
wiki_30031,2000-01-01 00:00:00,,Rhett Reese,,male,http://www.wikidata.org/entity/Q7320469
wiki_30032,,,Robert D. Cherry,,male,http://www.wikidata.org/entity/Q7343294
wiki_30033,,,Ron Koas,,male,http://www.wikidata.org/entity/Q7364039
wiki_30034,2000-01-01 00:00:00,,Rouben Paul Adalian,,male,http://www.wikidata.org/entity/Q15709794
wiki_30035,,,SQuire Rushnell,,male,http://www.wikidata.org/entity/Q17154648
wiki_30036,,,Sheba Karim,,female,http://www.wikidata.org/entity/Q7492236
wiki_30037,1977-11-05 00:00:00,,Sherry Argov,,female,http://www.wikidata.org/entity/Q7495384
wiki_30038,,1641-00-00 00:00:00,Thomas Beedome,,male,http://www.wikidata.org/entity/Q16197372
wiki_30039,,,Toma Niger,,male,http://www.wikidata.org/entity/Q12643682
wiki_30040,,,Yubya,,male,http://www.wikidata.org/entity/Q8060133
wiki_30041,,,Ariwara no Motokata,,male,http://www.wikidata.org/entity/Q2861450
wiki_30042,1201-00-00 00:00:00,,Go-Saga-in chūnagon no tenji,,female,http://www.wikidata.org/entity/Q3074285
wiki_30043,1200-00-00 00:00:00,1300-00-00 00:00:00,Gishūmon-in no Tango,,female,http://www.wikidata.org/entity/Q3107786
wiki_30044,1200-00-00 00:00:00,1300-00-00 00:00:00,Go-Toba-in no Shimotsuke,,female,http://www.wikidata.org/entity/Q3109519
wiki_30045,,,Kayōmon-in no Echizen,,female,http://www.wikidata.org/entity/Q3194422
wiki_30046,1200-00-00 00:00:00,,Kōkamon-in no Bettō,,female,http://www.wikidata.org/entity/Q3201299
wiki_30047,1100-00-00 00:00:00,1200-00-00 00:00:00,Minamoto no Kanemasa,,male,http://www.wikidata.org/entity/Q3314710
wiki_30048,,,Sōhekimon-in no Shōshō,,female,http://www.wikidata.org/entity/Q3511686
wiki_30049,1185-01-01 00:00:00,1333-01-01 00:00:00,Taikenmon-in no Horikawa,,female,http://www.wikidata.org/entity/Q3513977
wiki_30050,,,Yūshi Naishinnō-ke no Kii,,female,http://www.wikidata.org/entity/Q3574311
wiki_30051,,,Jason Ntaro,,male,http://www.wikidata.org/entity/Q18687990
wiki_30052,,,Russell Thornton,,male,http://www.wikidata.org/entity/Q19519845
wiki_30053,,,Amy Wright,,female,http://www.wikidata.org/entity/Q18631350
wiki_30054,1959-01-01 00:00:00,,Andrew A. Smith,,male,http://www.wikidata.org/entity/Q18352207
wiki_30055,,,Andrew Rugasira,,male,http://www.wikidata.org/entity/Q21062608
wiki_30056,1925-00-00 00:00:00,,Annette Saint-Pierre,,female,http://www.wikidata.org/entity/Q2851511
wiki_30057,,,Arleen Paré,,female,http://www.wikidata.org/entity/Q18211269
wiki_30058,,,Arno Kopecky,,male,http://www.wikidata.org/entity/Q18206761
wiki_30059,,,Brittney Ryan,,female,http://www.wikidata.org/entity/Q20712605
wiki_30060,,,Colleen Curran,,female,http://www.wikidata.org/entity/Q18348290
wiki_30061,,,Cristina Henríquez,,female,http://www.wikidata.org/entity/Q18719470
wiki_30062,1953-01-01 00:00:00,,Daniel Castillo Durante,,male,http://www.wikidata.org/entity/Q3013832
wiki_30063,,,David Paul Campbell,,male,http://www.wikidata.org/entity/Q18685173
wiki_30064,,,Deborah Kimmett,,female,http://www.wikidata.org/entity/Q19561024
wiki_30065,,,Diana Atkinson,,female,http://www.wikidata.org/entity/Q18684330
wiki_30066,,,Elise Hu,,female,http://www.wikidata.org/entity/Q18687867
wiki_30067,,,Eliza Robertson,,female,http://www.wikidata.org/entity/Q18353210
wiki_30068,,,Eric W. Robinson,,male,http://www.wikidata.org/entity/Q18353867
wiki_30069,,,Erin Shields,,female,http://www.wikidata.org/entity/Q18638592
wiki_30070,,,Ernest Bazanye,,male,http://www.wikidata.org/entity/Q18685944
wiki_30071,,,Garth Martens,,male,http://www.wikidata.org/entity/Q18217642
wiki_30072,,,Harriet Malinowitz,,female,http://www.wikidata.org/entity/Q18348516
wiki_30073,,,Helen Scales,,female,http://www.wikidata.org/entity/Q18720235
wiki_30074,1575-01-01 00:00:00,,Henry Petowe,,male,http://www.wikidata.org/entity/Q18326322
wiki_30075,1953-01-01 00:00:00,,Husne Ara Shahed,,female,http://www.wikidata.org/entity/Q19898309
wiki_30076,1953-01-01 00:00:00,,Hélène Koscielniak,,female,http://www.wikidata.org/entity/Q3144789
